Updated On,State,Total Doses Administered,Sessions,Sites,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years (Individuals Vaccinated),45-60 Years (Individuals Vaccinated),60+ Years (Individuals Vaccinated),Male (Individuals Vaccinated),Female (Individuals Vaccinated),Transgender (Individuals Vaccinated)
17/09/2021,Dadra and Nagar Haveli and Daman and Diu,847354.0,58115.0,72.0,634732.0,212622.0,567509.0,279677.0,168.0,48.0,847306.0,0.0,143.0,636760.0,160366.0,50228.0,,,,,,
18/09/2021,Dadra and Nagar Haveli and Daman and Diu,851357.0,45590.0,61.0,635059.0,216298.0,570261.0,280925.0,171.0,48.0,851309.0,0.0,144.0,640444.0,160642.0,50271.0,,,,,,
19/09/2021,Dadra and Nagar Haveli and Daman and Diu,852026.0,34600.0,51.0,635180.0,216846.0,570666.0,281189.0,171.0,48.0,851978.0,0.0,143.0,641058.0,160685.0,50283.0,,,,,,
20/09/2021,Dadra and Nagar Haveli and Daman and Diu,859321.0,45561.0,63.0,636358.0,222963.0,575525.0,283624.0,172.0,48.0,859273.0,0.0,143.0,647526.0,161394.0,50401.0,,,,,,
21/09/2021,Dadra and Nagar Haveli and Daman and Diu,867015.0,45940.0,62.0,637598.0,229417.0,580882.0,285959.0,174.0,48.0,866967.0,0.0,143.0,654374.0,162097.0,50544.0,,,,,,
22/09/2021,Dadra and Nagar Haveli and Daman and Diu,873394.0,44630.0,61.0,638610.0,234784.0,584791.0,288426.0,177.0,48.0,873346.0,0.0,143.0,660008.0,162743.0,50643.0,,,,,,
23/09/2021,Dadra and Nagar Haveli and Daman and Diu,880802.0,45890.0,63.0,639885.0,240917.0,589853.0,290770.0,179.0,48.0,880754.0,0.0,143.0,666553.0,163443.0,50806.0,,,,,,
24/09/2021,Dadra and Nagar Haveli and Daman and Diu,888381.0,44490.0,60.0,640953.0,247428.0,595102.0,293098.0,181.0,48.0,888333.0,0.0,143.0,673253.0,164198.0,50930.0,,,,,,
25/09/2021,Dadra and Nagar Haveli and Daman and Diu,897693.0,45380.0,61.0,642216.0,255477.0,601541.0,295968.0,184.0,48.0,897645.0,0.0,143.0,681646.0,164987.0,51060.0,,,,,,
26/09/2021,Dadra and Nagar Haveli and Daman and Diu,898429.0,35200.0,52.0,642337.0,256092.0,602003.0,296242.0,184.0,48.0,898381.0,0.0,143.0,682316.0,165044.0,51069.0,,,,,,
27/09/2021,Dadra and Nagar Haveli and Daman and Diu,905521.0,44240.0,60.0,643398.0,262123.0,606896.0,298441.0,184.0,48.0,905473.0,0.0,143.0,688479.0,165827.0,51215.0,,,,,,
28/09/2021,Dadra and Nagar Haveli and Daman and Diu,912127.0,46320.0,62.0,644388.0,267739.0,611683.0,300256.0,188.0,48.0,912079.0,0.0,146.0,694316.0,166485.0,51326.0,,,,,,
29/09/2021,Dadra and Nagar Haveli and Daman and Diu,916466.0,40310.0,61.0,645092.0,271374.0,614810.0,301467.0,189.0,48.0,916418.0,0.0,146.0,698160.0,166880.0,51426.0,,,,,,
30/09/2021,Dadra and Nagar Haveli and Daman and Diu,922310.0,43250.0,62.0,645819.0,276491.0,618849.0,303271.0,190.0,48.0,922262.0,0.0,146.0,703245.0,167514.0,51551.0,,,,,,
01/10/2021,Dadra and Nagar Haveli and Daman and Diu,931669.0,42843.0,56.0,646836.0,284833.0,625249.0,306229.0,191.0,48.0,931621.0,0.0,146.0,711583.0,168392.0,51694.0,,,,,,
02/10/2021,Dadra and Nagar Haveli and Daman and Diu,932006.0,33360.0,48.0,646875.0,285131.0,625475.0,306340.0,191.0,48.0,931958.0,0.0,146.0,711878.0,168429.0,51699.0,,,,,,
03/10/2021,Dadra and Nagar Haveli and Daman and Diu,932983.0,32200.0,44.0,647029.0,285954.0,626114.0,306678.0,191.0,48.0,932935.0,0.0,146.0,712752.0,168513.0,51718.0,,,,,,
04/10/2021,Dadra and Nagar Haveli and Daman and Diu,941556.0,44090.0,56.0,648153.0,293403.0,631932.0,309427.0,197.0,48.0,941508.0,0.0,146.0,720276.0,169398.0,51882.0,,,,,,
05/10/2021,Dadra and Nagar Haveli and Daman and Diu,948949.0,43340.0,55.0,649205.0,299744.0,637156.0,311594.0,199.0,48.0,948901.0,0.0,146.0,726809.0,170099.0,52041.0,,,,,,
06/10/2021,Dadra and Nagar Haveli and Daman and Diu,953715.0,43030.0,55.0,650031.0,303684.0,640567.0,312948.0,200.0,48.0,953667.0,0.0,146.0,731018.0,170570.0,52127.0,,,,,,
07/10/2021,Dadra and Nagar Haveli and Daman and Diu,958138.0,43170.0,57.0,650638.0,307500.0,643698.0,314239.0,201.0,48.0,958090.0,0.0,144.0,734877.0,171028.0,52233.0,,,,,,
08/10/2021,Dadra and Nagar Haveli and Daman and Diu,963551.0,41460.0,56.0,651335.0,312216.0,647513.0,315835.0,203.0,48.0,963503.0,0.0,144.0,739634.0,171586.0,52331.0,,,,,,
09/10/2021,Dadra and Nagar Haveli and Daman and Diu,969050.0,39810.0,55.0,651983.0,317067.0,651506.0,317338.0,206.0,48.0,969002.0,0.0,144.0,744513.0,172110.0,52427.0,,,,,,
10/10/2021,Dadra and Nagar Haveli and Daman and Diu,969554.0,31400.0,43.0,652044.0,317510.0,651852.0,317496.0,206.0,48.0,969506.0,0.0,144.0,744954.0,172163.0,52437.0,,,,,,
11/10/2021,Dadra and Nagar Haveli and Daman and Diu,974365.0,41230.0,55.0,652726.0,321639.0,655294.0,318865.0,206.0,48.0,974317.0,0.0,143.0,749148.0,172670.0,52547.0,,,,,,
12/10/2021,Dadra and Nagar Haveli and Daman and Diu,979072.0,41500.0,55.0,653258.0,325814.0,658733.0,320132.0,207.0,49.0,979023.0,0.0,143.0,753281.0,173136.0,52655.0,,,,,,
13/10/2021,Dadra and Nagar Haveli and Daman and Diu,981814.0,40120.0,53.0,653677.0,328137.0,660736.0,320870.0,208.0,49.0,981765.0,0.0,143.0,755661.0,173412.0,52741.0,,,,,,
14/10/2021,Dadra and Nagar Haveli and Daman and Diu,985276.0,39010.0,55.0,654091.0,331185.0,663295.0,321771.0,210.0,49.0,985227.0,0.0,143.0,758661.0,173764.0,52851.0,,,,,,
15/10/2021,Dadra and Nagar Haveli and Daman and Diu,986473.0,37500.0,53.0,654239.0,332234.0,664071.0,322192.0,210.0,50.0,986423.0,0.0,143.0,759708.0,173861.0,52904.0,,,,,,
16/10/2021,Dadra and Nagar Haveli and Daman and Diu,990226.0,38870.0,53.0,654800.0,335426.0,666668.0,323348.0,210.0,50.0,990176.0,0.0,141.0,763064.0,174196.0,52966.0,,,,,,
17/10/2021,Dadra and Nagar Haveli and Daman and Diu,990668.0,29800.0,43.0,654861.0,335807.0,666961.0,323497.0,210.0,50.0,990618.0,0.0,140.0,763466.0,174232.0,52970.0,,,,,,
18/10/2021,Dadra and Nagar Haveli and Daman and Diu,995371.0,38010.0,53.0,655478.0,339893.0,670021.0,325138.0,212.0,50.0,995321.0,0.0,139.0,767552.0,174729.0,53090.0,,,,,,
19/10/2021,Dadra and Nagar Haveli and Daman and Diu,997785.0,30950.0,48.0,655667.0,342118.0,671699.0,325874.0,212.0,50.0,997735.0,0.0,139.0,769730.0,174934.0,53121.0,,,,,,
20/10/2021,Dadra and Nagar Haveli and Daman and Diu,1001545.0,36220.0,52.0,656199.0,345346.0,674361.0,326971.0,213.0,50.0,1001495.0,0.0,139.0,773007.0,175339.0,53199.0,,,,,,
21/10/2021,Dadra and Nagar Haveli and Daman and Diu,1005507.0,38060.0,53.0,656730.0,348777.0,677218.0,328076.0,213.0,50.0,1005457.0,0.0,139.0,776474.0,175741.0,53292.0,,,,,,
22/10/2021,Dadra and Nagar Haveli and Daman and Diu,1009344.0,39120.0,53.0,657198.0,352146.0,679879.0,329250.0,215.0,50.0,1009294.0,0.0,139.0,779785.0,176116.0,53443.0,,,,,,
23/10/2021,Dadra and Nagar Haveli and Daman and Diu,1013750.0,47004.0,76.0,657914.0,355836.0,682877.0,330658.0,215.0,50.0,1013700.0,0.0,139.0,783478.0,176627.0,53645.0,,,,,,
24/10/2021,Dadra and Nagar Haveli and Daman and Diu,1013962.0,31440.0,44.0,657951.0,356011.0,683028.0,330719.0,215.0,51.0,1013911.0,0.0,139.0,783668.0,176646.0,53648.0,,,,,,
25/10/2021,Dadra and Nagar Haveli and Daman and Diu,1018083.0,41650.0,71.0,658665.0,359418.0,685759.0,332109.0,215.0,51.0,1018032.0,0.0,139.0,787166.0,177089.0,53828.0,,,,,,
26/10/2021,Dadra and Nagar Haveli and Daman and Diu,1022009.0,42110.0,71.0,659285.0,362724.0,688294.0,333499.0,216.0,51.0,1021958.0,0.0,139.0,790519.0,177531.0,53959.0,,,,,,
27/10/2021,Dadra and Nagar Haveli and Daman and Diu,1025043.0,42860.0,70.0,659859.0,365184.0,690231.0,334596.0,216.0,51.0,1024992.0,0.0,139.0,793158.0,177835.0,54050.0,,,,,,
28/10/2021,Dadra and Nagar Haveli and Daman and Diu,1027441.0,38930.0,64.0,660248.0,367193.0,691763.0,335462.0,216.0,51.0,1027390.0,0.0,139.0,795238.0,178092.0,54111.0,,,,,,
29/10/2021,Dadra and Nagar Haveli and Daman and Diu,1030110.0,41130.0,70.0,660648.0,369462.0,693486.0,336408.0,216.0,52.0,1030058.0,0.0,139.0,797173.0,178537.0,54400.0,,,,,,
30/10/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,
31/10/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,
16/01/2021,Delhi,892.0,91.0,81.0,892.0,0.0,,,,33.0,859.0,,,,,,,,,525.0,367.0,0.0
17/01/2021,Delhi,1005.0,288.0,81.0,1005.0,0.0,,,,36.0,969.0,,,,,,,,,603.0,402.0,0.0
18/01/2021,Delhi,1366.0,347.0,82.0,1366.0,0.0,,,,46.0,1320.0,,,,,,,,,840.0,526.0,0.0
19/01/2021,Delhi,3041.0,357.0,83.0,3041.0,0.0,,,,164.0,2877.0,,,,,,,,,1837.0,1204.0,0.0
20/01/2021,Delhi,3041.0,456.0,84.0,3041.0,0.0,,,,164.0,2877.0,,,,,,,,,1837.0,1204.0,0.0
21/01/2021,Delhi,5308.0,528.0,84.0,5308.0,0.0,,,,264.0,5044.0,,,,,,,,,2975.0,2333.0,0.0
22/01/2021,Delhi,5331.0,562.0,84.0,5331.0,0.0,,,,264.0,5067.0,,,,,,,,,2994.0,2337.0,0.0
23/01/2021,Delhi,12312.0,638.0,84.0,12312.0,0.0,,,,550.0,11762.0,,,,,,,,,6644.0,5668.0,0.0
24/01/2021,Delhi,12614.0,648.0,84.0,12614.0,0.0,,,,558.0,12056.0,,,,,,,,,6808.0,5806.0,0.0
25/01/2021,Delhi,20373.0,690.0,84.0,20373.0,0.0,,,,983.0,19390.0,,,,,,,,,10941.0,9432.0,0.0
26/01/2021,Delhi,20427.0,745.0,88.0,20427.0,0.0,,,,983.0,19444.0,,,,,,,,,10958.0,9469.0,0.0
27/01/2021,Delhi,27603.0,859.0,109.0,27603.0,0.0,,,,1334.0,26269.0,,,,,,,,,14895.0,12708.0,0.0
28/01/2021,Delhi,35881.0,961.0,109.0,35881.0,0.0,,,,1785.0,34096.0,,,,,,,,,19361.0,16520.0,0.0
29/01/2021,Delhi,35937.0,1022.0,109.0,35937.0,0.0,,,,1787.0,34150.0,,,,,,,,,19388.0,16549.0,0.0
30/01/2021,Delhi,44758.0,1078.0,111.0,44758.0,0.0,,,,2174.0,42584.0,,,,,,,,,23969.0,20789.0,0.0
31/01/2021,Delhi,44840.0,1119.0,111.0,44840.0,0.0,,,,2176.0,42664.0,,,,,,,,,24023.0,20817.0,0.0
01/02/2021,Delhi,52760.0,1323.0,183.0,52760.0,0.0,,,,2640.0,50120.0,,,,,,,,,28237.0,24523.0,0.0
02/02/2021,Delhi,62086.0,1565.0,185.0,62086.0,0.0,,,,3869.0,58217.0,,,,,,,,,33295.0,28791.0,0.0
03/02/2021,Delhi,69462.0,1800.0,185.0,69462.0,0.0,,,,4863.0,64599.0,,,,,,,,,37191.0,32271.0,0.0
04/02/2021,Delhi,78948.0,2001.0,186.0,78948.0,0.0,,,,5969.0,72979.0,,,,,,,,,42617.0,36331.0,0.0
05/02/2021,Delhi,88045.0,2226.0,186.0,88045.0,0.0,,,,6990.0,81055.0,,,,,,,,,47686.0,40359.0,0.0
06/02/2021,Delhi,97492.0,2335.0,186.0,97492.0,0.0,,,,7983.0,89509.0,,,,,,,,,53760.0,43732.0,0.0
07/02/2021,Delhi,97495.0,2404.0,186.0,97495.0,0.0,,,,7983.0,89512.0,,,,,,,,,53761.0,43734.0,0.0
08/02/2021,Delhi,107116.0,2634.0,187.0,107116.0,0.0,,,,9413.0,97703.0,,,,,,,,,60642.0,46474.0,0.0
09/02/2021,Delhi,119917.0,2884.0,187.0,119917.0,0.0,,,,11440.0,108477.0,,,,,,,,,70521.0,49393.0,3.0
10/02/2021,Delhi,134600.0,3193.0,259.0,134600.0,0.0,,,,13731.0,120869.0,,,,,,,,,82321.0,52270.0,9.0
11/02/2021,Delhi,150348.0,3511.0,263.0,150348.0,0.0,,,,16941.0,133407.0,,,,,,,,,95078.0,55255.0,15.0
12/02/2021,Delhi,164976.0,3832.0,266.0,164976.0,0.0,,,,19955.0,145021.0,,,,,,,,,106900.0,58057.0,19.0
13/02/2021,Delhi,180141.0,4045.0,266.0,178174.0,1967.0,,,,22509.0,155665.0,,,,,,,,,117328.0,60826.0,20.0
14/02/2021,Delhi,180143.0,4153.0,274.0,178176.0,1967.0,,,,22510.0,155666.0,,,,,,,,,117330.0,60826.0,20.0
15/02/2021,Delhi,197031.0,4496.0,304.0,192891.0,4140.0,,,,25669.0,167222.0,,,,,,,,,128980.0,63887.0,24.0
16/02/2021,Delhi,214273.0,4905.0,311.0,207447.0,6826.0,,,,28598.0,178849.0,,,,,,,,,140385.0,67026.0,36.0
17/02/2021,Delhi,231544.0,5293.0,313.0,223511.0,8033.0,,,,32389.0,191122.0,,,,,,,,,153075.0,70390.0,46.0
18/02/2021,Delhi,252843.0,5643.0,314.0,241096.0,11747.0,,,,38030.0,203066.0,,,,,,,,,168106.0,72928.0,62.0
19/02/2021,Delhi,283629.0,6057.0,318.0,270025.0,13604.0,,,,43994.0,226031.0,,,,,,,,,189330.0,80618.0,77.0
20/02/2021,Delhi,309410.0,6263.0,319.0,291137.0,18273.0,,,,49981.0,241156.0,,,,,,,,,205007.0,86047.0,83.0
21/02/2021,Delhi,309419.0,6404.0,319.0,291146.0,18273.0,,,,49981.0,241165.0,,,,,,,,,205016.0,86047.0,83.0
22/02/2021,Delhi,336544.0,6802.0,325.0,312680.0,23864.0,,,,56177.0,256503.0,,,,,,,,,221784.0,90810.0,86.0
23/02/2021,Delhi,356662.0,7190.0,329.0,330559.0,26103.0,,,,60898.0,269661.0,,,,,,,,,235887.0,94578.0,94.0
24/02/2021,Delhi,375038.0,7603.0,329.0,344481.0,30557.0,,,,64670.0,279811.0,,,,,,,,,246901.0,97485.0,95.0
25/02/2021,Delhi,393471.0,7985.0,330.0,357350.0,36121.0,,,,68484.0,288866.0,,,,,,,,,256955.0,100290.0,105.0
26/02/2021,Delhi,406431.0,8089.0,330.0,367699.0,38732.0,,,,71286.0,296413.0,,,,,,,,,264730.0,102860.0,109.0
27/02/2021,Delhi,406431.0,8089.0,330.0,367699.0,38732.0,,,,71286.0,296413.0,,,,,,,,,264730.0,102860.0,109.0
28/02/2021,Delhi,406431.0,8095.0,330.0,367699.0,38732.0,,,,71286.0,296413.0,,,,,,,,,264730.0,102860.0,109.0
01/03/2021,Delhi,406431.0,14383.0,335.0,367699.0,38732.0,,,,71286.0,296413.0,,,,,,,,,264730.0,102860.0,109.0
02/03/2021,Delhi,428377.0,15670.0,373.0,383386.0,44991.0,,,,75701.0,307685.0,,,,,,,,,275223.0,108053.0,110.0
03/03/2021,Delhi,443842.0,16429.0,428.0,394019.0,49823.0,,,,79096.0,314923.0,,,,,,,,,282017.0,111891.0,111.0
04/03/2021,Delhi,460312.0,19900.0,442.0,405213.0,55099.0,,,,82300.0,322913.0,,,,,,,,,289098.0,116004.0,111.0
05/03/2021,Delhi,475589.0,24007.0,447.0,414969.0,60620.0,,,,85019.0,329950.0,,,,,,,,,295038.0,119819.0,112.0
06/03/2021,Delhi,495154.0,25956.0,471.0,426890.0,68264.0,,,,88221.0,338669.0,,,,,,,,,301985.0,124793.0,112.0
07/03/2021,Delhi,495243.0,26327.0,490.0,426957.0,68286.0,,,,88270.0,338687.0,,,,,,,,,302019.0,124826.0,112.0
08/03/2021,Delhi,516188.0,28113.0,494.0,440429.0,75759.0,,,,91856.0,348573.0,,,,,,,,,310101.0,130214.0,114.0
09/03/2021,Delhi,480051.0,53100.0,453.0,395281.0,84770.0,,,,100014.0,379958.0,,,,,,,,,337074.0,142863.0,114.0
10/03/2021,Delhi,498624.0,46205.0,380.0,405377.0,93247.0,,,,103968.0,394577.0,,,,,,,,,349344.0,149166.0,114.0
11/03/2021,Delhi,516448.0,54400.0,463.0,415349.0,101099.0,,,,108226.0,408141.0,,,,,,,,,361846.0,154488.0,114.0
12/03/2021,Delhi,535790.0,46800.0,388.0,425063.0,110727.0,,,,112680.0,423028.0,,,,,,,,,374607.0,161069.0,114.0
13/03/2021,Delhi,560366.0,58300.0,499.0,438850.0,121516.0,,,,118514.0,441769.0,,,,,,,,,390609.0,169642.0,115.0
14/03/2021,Delhi,560392.0,200.0,2.0,438862.0,121530.0,,,,118514.0,441795.0,,,,,,,,,390621.0,169656.0,115.0
15/03/2021,Delhi,585854.0,60300.0,506.0,453718.0,132136.0,,,,124837.0,460934.0,,,,,,,,,407630.0,178107.0,117.0
16/03/2021,Delhi,682847.0,61450.0,520.0,539287.0,143560.0,,,,137588.0,545259.0,,604.0,,,,244554.0,211503.0,83130.0,370906.0,168264.0,117.0
17/03/2021,Delhi,884805.0,47950.0,387.0,731870.0,152935.0,,,,184514.0,700291.0,,616.0,,,,246868.0,236904.0,247984.0,473623.0,258086.0,161.0
18/03/2021,Delhi,925610.0,64550.0,550.0,758842.0,166768.0,,,,195177.0,730433.0,,617.0,,,,249686.0,242209.0,266829.0,488818.0,269860.0,164.0
19/03/2021,Delhi,954512.0,48800.0,390.0,776830.0,177682.0,,,,202405.0,752107.0,,619.0,,,,251622.0,246205.0,278885.0,498736.0,277926.0,168.0
20/03/2021,Delhi,1002671.0,64800.0,548.0,810104.0,192567.0,,,,215262.0,787409.0,,622.0,,,,255046.0,253617.0,301322.0,516701.0,293229.0,174.0
21/03/2021,Delhi,1004072.0,900.0,8.0,811261.0,192811.0,,,,215631.0,788441.0,,624.0,,,,255275.0,254002.0,301865.0,517351.0,293736.0,174.0
22/03/2021,Delhi,1046767.0,71300.0,591.0,839942.0,206825.0,,,,227593.0,819174.0,,632.0,,,,257457.0,259762.0,322600.0,533079.0,306685.0,178.0
23/03/2021,Delhi,1090763.0,80200.0,669.0,871370.0,219393.0,,,,240728.0,850035.0,,639.0,,,,260931.0,267059.0,343248.0,550333.0,320853.0,184.0
24/03/2021,Delhi,1115802.0,56425.0,429.0,889115.0,226687.0,,,,247730.0,868072.0,,648.0,,,,263219.0,270951.0,354812.0,560185.0,328745.0,185.0
25/03/2021,Delhi,1158650.0,84625.0,700.0,923806.0,234844.0,,,,261334.0,897316.0,,650.0,,,,266322.0,278121.0,379227.0,579493.0,344123.0,190.0
26/03/2021,Delhi,1180586.0,57955.0,433.0,941076.0,239510.0,,,,267273.0,913313.0,,653.0,,,,268796.0,281983.0,390159.0,589085.0,351798.0,193.0
27/03/2021,Delhi,1222108.0,87250.0,721.0,977993.0,244115.0,,,,280988.0,941120.0,,660.0,,,,272127.0,290857.0,414867.0,608614.0,369184.0,195.0
28/03/2021,Delhi,1222713.0,9400.0,91.0,978569.0,244144.0,,,,281159.0,941554.0,,660.0,,,,272177.0,291017.0,415233.0,608920.0,369454.0,195.0
29/03/2021,Delhi,1222719.0,12400.0,112.0,978572.0,244147.0,,,,281150.0,941569.0,,660.0,,,,272170.0,291019.0,415241.0,608913.0,369464.0,195.0
30/03/2021,Delhi,1265239.0,89375.0,727.0,1013442.0,251797.0,,,,295739.0,969500.0,,661.0,,,,274791.0,298838.0,439669.0,627800.0,385438.0,204.0
31/03/2021,Delhi,1294057.0,61050.0,445.0,1034327.0,259730.0,,,,304874.0,989183.0,,663.0,,,,277349.0,303641.0,453187.0,639330.0,394788.0,209.0
01/04/2021,Delhi,1355145.0,93500.0,745.0,1087850.0,267295.0,,,,325561.0,1029584.0,,675.0,,,,279422.0,336530.0,471743.0,667341.0,420294.0,215.0
02/04/2021,Delhi,1427069.0,84600.0,676.0,1152888.0,274181.0,,,,351251.0,1075818.0,,685.0,,,,282359.0,379009.0,491359.0,702254.0,450407.0,227.0
03/04/2021,Delhi,1493167.0,95600.0,743.0,1211419.0,281748.0,,,,373679.0,1119488.0,,687.0,,,,284791.0,417320.0,509140.0,734068.0,477117.0,234.0
04/04/2021,Delhi,1578252.0,92900.0,735.0,1290748.0,287504.0,,,,404762.0,1173490.0,,696.0,,,,286470.0,472313.0,531797.0,777740.0,512765.0,243.0
05/04/2021,Delhi,1649227.0,97350.0,787.0,1352825.0,296402.0,,,,429497.0,1219730.0,,703.0,,,,286882.0,512970.0,552804.0,811003.0,541572.0,250.0
06/04/2021,Delhi,1698781.0,101850.0,797.0,1396046.0,302735.0,,,,447796.0,1250985.0,,707.0,,,,287187.0,541742.0,566947.0,833942.0,561844.0,260.0
07/04/2021,Delhi,1784983.0,66300.0,480.0,1469113.0,315870.0,,,,477505.0,1307478.0,,716.0,,,,287834.0,590533.0,590572.0,873038.0,595813.0,262.0
08/04/2021,Delhi,1897519.0,102100.0,809.0,1565572.0,331947.0,,,,515071.0,1382448.0,,724.0,,,,288370.0,653853.0,623173.0,923456.0,641838.0,278.0
09/04/2021,Delhi,1956686.0,68250.0,483.0,1613146.0,343540.0,,,,532226.0,1424460.0,,731.0,,,,289149.0,686491.0,637324.0,948404.0,664454.0,288.0
10/04/2021,Delhi,2062691.0,105320.0,803.0,1705350.0,357341.0,,,,570732.0,1491959.0,,740.0,,,,290244.0,750137.0,664785.0,995965.0,709088.0,297.0
11/04/2021,Delhi,2145719.0,100310.0,785.0,1780609.0,365110.0,,,,602240.0,1543479.0,,751.0,,,,290843.0,804360.0,685221.0,1037794.0,742505.0,310.0
12/04/2021,Delhi,2235902.0,105250.0,835.0,1855493.0,380409.0,,,,635229.0,1600673.0,,758.0,,,,292180.0,855483.0,707642.0,1079935.0,775235.0,323.0
13/04/2021,Delhi,2304883.0,105650.0,835.0,1912002.0,392881.0,,,,661547.0,1643336.0,,762.0,,,,293884.0,894496.0,723433.0,1115142.0,796535.0,325.0
14/04/2021,Delhi,2376987.0,104650.0,827.0,1971274.0,405713.0,,,,688050.0,1688937.0,,766.0,,,,295034.0,935490.0,740560.0,1149522.0,821419.0,333.0
15/04/2021,Delhi,2454871.0,108050.0,836.0,2031982.0,422889.0,,,,716471.0,1738400.0,,773.0,,,,297185.0,976688.0,757922.0,1185074.0,846567.0,341.0
16/04/2021,Delhi,2504071.0,72850.0,516.0,2065695.0,438376.0,,,,730737.0,1773334.0,,774.0,,,,299301.0,999917.0,766289.0,1205218.0,860130.0,347.0
17/04/2021,Delhi,2572685.0,105020.0,803.0,2121099.0,451586.0,,,,756067.0,1816618.0,,775.0,,,,301395.0,1039772.0,779738.0,1239449.0,881283.0,367.0
18/04/2021,Delhi,2621277.0,98950.0,787.0,2162307.0,458970.0,,,,774240.0,1847037.0,,780.0,,,,302210.0,1070170.0,789733.0,1264802.0,897129.0,376.0
19/04/2021,Delhi,2682092.0,103300.0,827.0,2202752.0,479340.0,,,,795593.0,1886499.0,,788.0,,,,304718.0,1096491.0,801347.0,1289105.0,913261.0,386.0
20/04/2021,Delhi,2732507.0,103450.0,831.0,2238271.0,494236.0,,,,813979.0,1918528.0,,788.0,,,,306651.0,1121279.0,810146.0,1310586.0,927296.0,389.0
21/04/2021,Delhi,2787116.0,100950.0,802.0,2277803.0,509313.0,,,,832393.0,1954723.0,,789.0,,,,307801.0,1149491.0,820315.0,1332312.0,945097.0,394.0
22/04/2021,Delhi,2855657.0,104550.0,823.0,2325997.0,529660.0,,,,857044.0,1998613.0,,792.0,,,,309990.0,1183104.0,832700.0,1358333.0,967263.0,401.0
23/04/2021,Delhi,2891857.0,71000.0,529.0,2347381.0,544476.0,,,,866767.0,2025090.0,,793.0,,,,311497.0,1197830.0,837853.0,1370063.0,976915.0,403.0
24/04/2021,Delhi,2962231.0,99450.0,792.0,2395935.0,566296.0,,,,892412.0,2069819.0,,794.0,,,,313572.0,1232683.0,849474.0,1396008.0,999520.0,407.0
25/04/2021,Delhi,3003477.0,95000.0,757.0,2425352.0,578125.0,,,,904993.0,2098484.0,,795.0,,,,314730.0,1256034.0,854384.0,1411612.0,1013331.0,409.0
26/04/2021,Delhi,3061567.0,99400.0,805.0,2461970.0,599597.0,,,,924779.0,2136788.0,,800.0,,,,317012.0,1281151.0,863593.0,1431247.0,1030308.0,415.0
27/04/2021,Delhi,3114832.0,98800.0,799.0,2495676.0,619156.0,,,,943088.0,2171744.0,,806.0,,,,393341.0,1229853.0,872266.0,1449537.0,1045720.0,419.0
28/04/2021,Delhi,3147893.0,67550.0,501.0,2512508.0,635385.0,,,,951007.0,2196886.0,,806.0,,,,394993.0,1240384.0,876918.0,1458364.0,1053721.0,423.0
29/04/2021,Delhi,3224828.0,97850.0,796.0,2558135.0,666693.0,,,,978857.0,2245971.0,,809.0,,,,399636.0,1269711.0,888629.0,1482632.0,1075072.0,431.0
30/04/2021,Delhi,3271950.0,68640.0,507.0,2581651.0,690299.0,,,,992050.0,2279900.0,,809.0,,,,402529.0,1284424.0,894533.0,1495036.0,1086175.0,440.0
01/05/2021,Delhi,3323249.0,89110.0,685.0,2611942.0,711307.0,,,,1014760.0,2308489.0,,809.0,,,,408335.0,1302811.0,900631.0,1511816.0,1099682.0,444.0
02/05/2021,Delhi,3324902.0,15500.0,122.0,2613227.0,711675.0,,,,1015048.0,2309854.0,,809.0,,,,408706.0,1303758.0,900669.0,1512591.0,1100192.0,444.0
03/05/2021,Delhi,3415728.0,122850.0,900.0,2676373.0,739355.0,,,,1054775.0,2360953.0,,810.0,,,,450157.0,1319948.0,906172.0,1551202.0,1124715.0,456.0
04/05/2021,Delhi,3507635.0,121000.0,882.0,2742953.0,764682.0,,,,1093302.0,2414333.0,,817.0,,,,495662.0,1335733.0,911451.0,1591565.0,1150913.0,475.0
05/05/2021,Delhi,3576091.0,94420.0,599.0,2800013.0,776078.0,,,,1117442.0,2458649.0,,831.0,,,,545220.0,1341313.0,913373.0,1626372.0,1173158.0,483.0
06/05/2021,Delhi,3693814.0,126950.0,922.0,2883317.0,810497.0,,,,1165057.0,2528757.0,,840.0,,,,604542.0,1359039.0,919621.0,1676526.0,1206289.0,502.0
07/05/2021,Delhi,3774068.0,102390.0,665.0,2951479.0,822589.0,,,,1193011.0,2581057.0,,855.0,,,,664812.0,1365071.0,921479.0,1717488.0,1233474.0,517.0
08/05/2021,Delhi,3905912.0,138932.0,974.0,3044458.0,861454.0,,,,1244664.0,2661248.0,,865.0,,,,729768.0,1385727.0,928827.0,1771228.0,1272699.0,531.0
09/05/2021,Delhi,3907469.0,8088.0,71.0,3045394.0,862075.0,,,,1244756.0,2662713.0,,865.0,,,,730529.0,1385874.0,928855.0,1771717.0,1273146.0,531.0
